customer_id,first_name,last_name,email,city,customer_segment,join_date
CUST-004246,Saeed,Al-Qasimi,saeed.alqasimi_253@outlook.com,Abu Dhabi,Regular,2024-06-20 00:00:00
CUST-004247,Ali,Al-Mualla,ali.almualla_820@icloud.com,Abu Dhabi,Regular,2024-10-26 00:00:00
CUST-004248,Dana,Al-Sharqi,dana.alsharqi_224@gmail.com,Dubai,Regular,2024-05-08 00:00:00
CUST-004249,Khalid,Al-Hassan,khalid.alhassan_686@gmail.com,Sharjah,Regular,2024-03-22 00:00:00
CUST-004250,Hassan,Al-Rashid,hassan.alrashid_407@outlook.com,Sharjah,Regular,2024-12-24 00:00:00
CUST-004251,Zainab,Al-Zaabi,zainab.alzaabi_155@yahoo.com,Dubai,Regular,2024-08-18 00:00:00
CUST-004252,Dana,Al-Nahyan,dana.alnahyan_3@gmail.com,Abu Dhabi,Premium,2024-10-25 00:00:00
CUST-004253,Ali,Al-Hussein,ali.alhussein_280@gmail.com,Sharjah,New,2024-05-08 00:00:00
CUST-004254,Ibrahim,Al-Hassan,ibrahim.alhassan_940@gmail.com,Dubai,Regular,2024-09-06 00:00:00
CUST-004255,Saeed,Al-Nuaimi,invalid@,Sharjah,Regular,2024-10-04 00:00:00
CUST-004256,Saeed,Al-Mazrouei,@nodomain.com,Sharjah,Regular,2024-04-08 00:00:00
CUST-004257,Ahmed,Al-Mualla,ahmed.almualla_567@gmail.com,Sharjah,Premium,2024-07-11 00:00:00
CUST-004258,Layla,Al-Mualla,layla.almualla_531@hotmail.com,Sharjah,Regular,2024-02-24 00:00:00
CUST-004259,Ali,Al-Nahyan,ali.alnahyan_425@icloud.com,Abu Dhabi,New,2024-11-21 00:00:00
CUST-004260,Ibrahim,Al-Rashid,ibrahim.alrashid_850@hotmail.com,Abu Dhabi,Premium,2024-12-27 00:00:00
CUST-004261,Yusuf,Al-Hussein,yusuf.alhussein_195@hotmail.com,Dubai,Regular,2024-10-13 00:00:00
CUST-004262,Hassan,Al-Hussein,hassan.alhussein_742@outlook.com,Sharjah,Regular,2024-10-23 00:00:00
CUST-004263,Layla,Al-Nuaimi,layla.alnuaimi_864@outlook.com,Sharjah,Regular,2024-12-17 00:00:00
CUST-004264,Omar,Al-Zaabi,omar.alzaabi_363@hotmail.com,Sharjah,Regular,2024-05-26 00:00:00
CUST-004265,Saeed,Al-Mualla,saeed.almualla_311@yahoo.com,Sharjah,Regular,2024-05-28 00:00:00
CUST-004266,Maryam,Al-Sharqi,maryam.alsharqi_542@hotmail.com,Dubai,Regular,2024-10-15 00:00:00
CUST-004267,Sara,Al-Zaabi,sara.alzaabi_788@yahoo.com,Dubai,New,2024-10-09 00:00:00
CUST-004268,Maryam,Al-Sharqi,maryam.alsharqi_191@hotmail.com,Dubai,Regular,2024-10-18 00:00:00
CUST-004269,Yusuf,Al-Ahmad,yusuf.alahmad_558@hotmail.com,Dubai,Premium,2024-06-14 00:00:00
CUST-004270,Sara,Al-Hussein,sara.alhussein_906@gmail.com,Sharjah,Regular,2024-05-22 00:00:00
CUST-004271,Reem,Al-Hassan,reem.alhassan_579@icloud.com,Sharjah,Regular,2024-08-09 00:00:00
CUST-004272,Yusuf,Al-Rashid,yusuf.alrashid_183@outlook.com,Sharjah,Regular,2024-03-13 00:00:00
CUST-004273,Zainab,Al-Balushi,zainab.albalushi_246@hotmail.com,Sharjah,New,2024-08-28 00:00:00
CUST-004274,Hassan,Al-Nahyan,hassan.alnahyan_628@icloud.com,Sharjah,Regular,2024-06-22 00:00:00
CUST-004275,Reem,Al-Mazrouei,reem.almazrouei_767@gmail.com,Dubai,Regular,2024-03-09 00:00:00
CUST-004276,Ahmed,Al-Nahyan,ahmed.alnahyan_510@gmail.com,Sharjah,Regular,2024-10-15 00:00:00
CUST-004277,Ahmed,Al-Qasimi,ahmed.alqasimi_677@icloud.com,Abu Dhabi,Regular,2024-07-05 00:00:00
CUST-004278,Hassan,Al-Nahyan,hassan.alnahyan_860@outlook.com,Sharjah,Premium,2024-04-21 00:00:00
CUST-004279,Layla,Al-Balushi,layla.albalushi_847@icloud.com,Abu Dhabi,Regular,2024-08-27 00:00:00
CUST-004280,Mohammed,Al-Rashid,mohammed.alrashid_499@outlook.com,Abu Dhabi,Regular,2024-01-27 00:00:00
CUST-004281,Omar,Al-Nahyan,omar.alnahyan_63@outlook.com,Dubai,Regular,2024-05-06 00:00:00
CUST-004282,Hana,Al-Qasimi,hana.alqasimi_812@gmail.com,Sharjah,Regular,2024-08-31 00:00:00
CUST-004283,Yusuf,Al-Farsi,yusuf.alfarsi_888@outlook.com,Dubai,Regular,2024-04-25 00:00:00
CUST-004284,Fatima,Al-Qasimi,fatima.alqasimi_369@hotmail.com,Abu Dhabi,Regular,2024-08-21 00:00:00
CUST-004285,Noura,Al-Farsi,noura.alfarsi_169@gmail.com,Sharjah,Regular,2024-06-25 00:00:00
CUST-004286,Omar,Al-Sharqi,omar.alsharqi_443@gmail.com,Dubai,Regular,2024-04-27 00:00:00
CUST-004287,Maryam,Al-Balushi,maryam.albalushi_501@icloud.com,Sharjah,Regular,2024-01-09 00:00:00
CUST-004288,Ibrahim,Al-Ahmad,ibrahim.alahmad_705@icloud.com,Sharjah,Regular,2024-10-31 00:00:00
CUST-004289,Reem,Al-Maktoum,reem.almaktoum_591@yahoo.com,Sharjah,Regular,2024-05-03 00:00:00
CUST-004290,Mohammed,Al-Qasimi,mohammed.alqasimi_957@outlook.com,Abu Dhabi,New,2024-12-30 00:00:00
CUST-004291,Reem,Al-Hussein,reem.alhussein_422@hotmail.com,Sharjah,Regular,2024-02-04 00:00:00
CUST-004292,Tariq,Al-Hassan,tariq.alhassan_221@hotmail.com,Sharjah,New,2024-10-20 00:00:00
CUST-004293,Ibrahim,Al-Zaabi,ibrahim.alzaabi_805@icloud.com,Dubai,Premium,2024-12-30 00:00:00
CUST-004294,Noura,Al-Qasimi,noura.alqasimi_648@outlook.com,Sharjah,Regular,2024-04-19 00:00:00
CUST-004295,Tariq,Al-Rashid,tariq.alrashid_691@yahoo.com,Sharjah,Regular,2024-06-29 00:00:00
CUST-004296,Tariq,Al-Hussein,tariq.alhussein_696@hotmail.com,Sharjah,Regular,2024-11-17 00:00:00
CUST-004297,Fatima,Al-Maktoum,fatima.almaktoum_736@gmail.com,Dubai,Premium,2024-05-10 00:00:00
CUST-004298,Zainab,Al-Farsi,zainab.alfarsi_60@hotmail.com,Dubai,Regular,2024-06-14 00:00:00
CUST-004299,Omar,Al-Sharqi,omar.alsharqi_786@gmail.com,Sharjah,Regular,2024-11-19 00:00:00
CUST-004300,Ahmed,Al-Farsi,ahmed.alfarsi_2@outlook.com,Sharjah,Regular,2024-09-04 00:00:00
CUST-004301,Hassan,Al-Qasimi,hassan.alqasimi_496@outlook.com,Sharjah,New,2024-08-04 00:00:00
CUST-004302,Fatima,Al-Hussein,fatima.alhussein_529@yahoo.com,Dubai,Regular,2024-08-21 00:00:00
CUST-004303,Noura,Al-Qasimi,noura.alqasimi_66@yahoo.com,Sharjah,New,2024-04-15 00:00:00
CUST-004304,Layla,Al-Mualla,layla.almualla_443@hotmail.com,Abu Dhabi,Regular,2024-09-11 00:00:00
CUST-004305,Hassan,Al-Balushi,hassan.albalushi_134@hotmail.com,Abu Dhabi,Regular,2024-01-25 00:00:00
CUST-004306,Ali,Al-Maktoum,ali.almaktoum_663@icloud.com,Abu Dhabi,Regular,2024-08-28 00:00:00
CUST-004307,Ali,Al-Farsi,ali.alfarsi_643@yahoo.com,Sharjah,Premium,2024-12-04 00:00:00
CUST-004308,Saeed,Al-Maktoum,saeed.almaktoum_271@hotmail.com,Abu Dhabi,New,2024-11-05 00:00:00
CUST-004309,Hassan,Al-Ahmad,hassan.alahmad_865@gmail.com,Abu Dhabi,New,2024-05-28 00:00:00
CUST-004310,Yusuf,Al-Rashid,yusuf.alrashid_673@yahoo.com,Sharjah,Regular,2024-04-10 00:00:00
CUST-004311,Tariq,Al-Mualla,tariq.almualla_905@outlook.com,Abu Dhabi,Regular,2024-07-13 00:00:00
CUST-004312,Khalid,Al-Balushi,spaces in@email.com,Dubai,Regular,2024-03-31 00:00:00
CUST-004313,Layla,Al-Farsi,layla.alfarsi_832@hotmail.com,Abu Dhabi,Regular,2024-12-13 00:00:00
CUST-004314,Ali,Al-Qasimi,ali.alqasimi_91@outlook.com,Sharjah,Regular,2024-04-14 00:00:00
CUST-004315,Layla,Al-Nahyan,layla.alnahyan_405@yahoo.com,Abu Dhabi,Regular,2024-05-10 00:00:00
CUST-004316,Mohammed,Al-Hussein,mohammed.alhussein_645@icloud.com,Abu Dhabi,New,2024-04-21 00:00:00
CUST-004317,Mohammed,Al-Farsi,mohammed.alfarsi_400@yahoo.com,Sharjah,Regular,2024-01-28 00:00:00
CUST-004318,Ali,Al-Rashid,ali.alrashid_457@icloud.com,Abu Dhabi,New,2024-12-30 00:00:00
CUST-004319,Mohammed,Al-Mazrouei,mohammed.almazrouei_932@icloud.com,Dubai,Regular,2024-07-05 00:00:00
CUST-004320,Sara,Al-Mazrouei,sara.almazrouei_747@hotmail.com,Sharjah,Regular,2024-05-06 00:00:00
CUST-004321,Yusuf,Al-Qasimi,yusuf.alqasimi_644@yahoo.com,Sharjah,Regular,2024-07-19 00:00:00
CUST-004322,Reem,Al-Balushi,reem.albalushi_370@outlook.com,Sharjah,Regular,2024-01-19 00:00:00
CUST-004323,Aisha,Al-Balushi,aisha.albalushi_620@hotmail.com,Sharjah,New,2024-06-15 00:00:00
CUST-004324,Hana,Al-Qasimi,hana.alqasimi_964@hotmail.com,Dubai,Regular,2024-04-21 00:00:00
CUST-004325,Omar,Al-Nuaimi,omar.alnuaimi_401@icloud.com,Sharjah,New,2024-08-03 00:00:00
CUST-004326,Ali,Al-Nuaimi,ali.alnuaimi_559@icloud.com,Abu Dhabi,Regular,2024-12-20 00:00:00
CUST-004327,Saeed,Al-Nahyan,saeed.alnahyan_177@outlook.com,Dubai,Regular,2024-07-30 00:00:00
CUST-004328,Reem,Al-Rashid,reem.alrashid_929@outlook.com,Abu Dhabi,Regular,2024-04-22 00:00:00
CUST-004329,Yusuf,Al-Qasimi,yusuf.alqasimi_331@icloud.com,Abu Dhabi,New,2024-08-11 00:00:00
CUST-004330,Fatima,Al-Zaabi,fatima.alzaabi_797@yahoo.com,Sharjah,Regular,2024-07-01 00:00:00
CUST-004331,Hana,Al-Mazrouei,hana.almazrouei_628@hotmail.com,Dubai,New,2024-06-28 00:00:00
CUST-004332,Saeed,Al-Farsi,saeed.alfarsi_497@yahoo.com,Abu Dhabi,Regular,2024-09-12 00:00:00
CUST-004333,Hassan,Al-Farsi,hassan.alfarsi_35@hotmail.com,Sharjah,Regular,2024-02-22 00:00:00
CUST-004334,Omar,Al-Hassan,omar.alhassan_744@gmail.com,Sharjah,New,2024-09-02 00:00:00
CUST-004335,Ibrahim,Al-Mazrouei,ibrahim.almazrouei_360@gmail.com,Sharjah,Regular,2024-11-29 00:00:00
CUST-004336,Dana,Al-Maktoum,dana.almaktoum_576@icloud.com,Sharjah,Regular,2024-09-08 00:00:00
CUST-004337,Hassan,Al-Sharqi,hassan.alsharqi_82@icloud.com,Dubai,New,2024-10-07 00:00:00
CUST-004338,Maryam,Al-Nuaimi,maryam.alnuaimi_805@outlook.com,Abu Dhabi,Regular,2024-04-22 00:00:00
CUST-004339,Noura,Al-Ahmad,noura.alahmad_588@hotmail.com,Dubai,Regular,2024-03-16 00:00:00
CUST-004340,Zainab,Al-Qasimi,zainab.alqasimi_631@gmail.com,Abu Dhabi,Regular,2024-04-15 00:00:00
CUST-004341,Reem,Al-Nuaimi,reem.alnuaimi_321@gmail.com,Abu Dhabi,Premium,2024-05-28 00:00:00
CUST-004342,Ahmed,Al-Sharqi,ahmed.alsharqi_770@hotmail.com,Dubai,New,2024-11-24 00:00:00
CUST-004343,Aisha,Al-Hussein,aisha.alhussein_364@icloud.com,Abu Dhabi,New,2024-07-28 00:00:00
CUST-004344,Tariq,Al-Hassan,tariq.alhassan_959@outlook.com,Sharjah,Regular,2024-08-12 00:00:00
CUST-004345,Reem,Al-Balushi,reem.albalushi_447@outlook.com,Dubai,Regular,2024-09-26 00:00:00
CUST-004346,Noura,Al-Zaabi,noura.alzaabi_766@icloud.com,Sharjah,New,2024-07-04 00:00:00
CUST-004347,Layla,Al-Nahyan,layla.alnahyan_627@icloud.com,Abu Dhabi,Regular,2024-11-03 00:00:00
CUST-004348,Ali,Al-Rashid,ali.alrashid_579@outlook.com,Dubai,Regular,2024-09-01 00:00:00
CUST-004349,Layla,Al-Ahmad,layla.alahmad_82@yahoo.com,Dubai,Regular,2024-08-15 00:00:00
CUST-004350,Ali,Al-Zaabi,ali.alzaabi_636@gmail.com,Sharjah,New,2024-08-28 00:00:00
CUST-004351,Reem,Al-Hussein,reem.alhussein_551@yahoo.com,Dubai,New,2024-01-21 00:00:00
CUST-004352,Ahmed,Al-Maktoum,ahmed.almaktoum_13@outlook.com,Abu Dhabi,Premium,2024-04-27 00:00:00
CUST-004353,Hana,Al-Mualla,hana.almualla_331@icloud.com,Dubai,Regular,2024-04-04 00:00:00
CUST-004354,Fatima,Al-Mazrouei,fatima.almazrouei_891@hotmail.com,Dubai,Regular,2024-04-29 00:00:00
CUST-004355,Mohammed,Al-Zaabi,mohammed.alzaabi_417@outlook.com,Dubai,New,2024-04-09 00:00:00
CUST-004356,Yusuf,Al-Hussein,yusuf.alhussein_322@icloud.com,Sharjah,Regular,2024-03-21 00:00:00
CUST-004357,Omar,Al-Hussein,omar.alhussein_1@icloud.com,Abu Dhabi,Regular,2024-06-15 00:00:00
CUST-004358,Dana,Al-Farsi,dana.alfarsi_150@hotmail.com,Dubai,New,2024-05-06 00:00:00
CUST-004359,Reem,Al-Ahmad,reem.alahmad_657@icloud.com,Sharjah,Regular,2024-07-16 00:00:00
CUST-004360,Tariq,Al-Ahmad,tariq.alahmad_511@icloud.com,Abu Dhabi,New,2024-01-29 00:00:00
CUST-004361,Ibrahim,Al-Sharqi,ibrahim.alsharqi_678@gmail.com,Abu Dhabi,Regular,2024-03-21 00:00:00
CUST-004362,Ahmed,Al-Farsi,ahmed.alfarsi_952@hotmail.com,Sharjah,Regular,2024-03-16 00:00:00
CUST-004363,Fatima,Al-Ahmad,fatima.alahmad_354@outlook.com,Abu Dhabi,Regular,2024-06-04 00:00:00
CUST-004364,Yusuf,Al-Rashid,yusuf.alrashid_70@hotmail.com,Abu Dhabi,Regular,2024-08-14 00:00:00
CUST-004365,Khalid,Al-Hassan,khalid.alhassan_901@icloud.com,Sharjah,Premium,2024-09-16 00:00:00
CUST-004366,Ibrahim,Al-Maktoum,ibrahim.almaktoum_729@outlook.com,Dubai,New,2024-07-05 00:00:00
CUST-004367,Maryam,Al-Mualla,maryam.almualla_489@yahoo.com,Abu Dhabi,New,2024-07-08 00:00:00
CUST-004368,Noura,Al-Balushi,noura.albalushi_25@outlook.com,Dubai,New,2024-07-28 00:00:00
CUST-004369,Noura,Al-Qasimi,noura.alqasimi_132@icloud.com,Dubai,Regular,2024-10-10 00:00:00
CUST-004370,Ahmed,Al-Mazrouei,ahmed.almazrouei_496@icloud.com,Abu Dhabi,Regular,2024-10-12 00:00:00
CUST-004371,Omar,Al-Sharqi,omar.alsharqi_743@icloud.com,Dubai,Regular,2024-02-22 00:00:00
CUST-004372,Ahmed,Al-Mazrouei,ahmed.almazrouei_706@yahoo.com,Sharjah,Regular,2024-04-20 00:00:00
CUST-004373,Hana,Al-Sharqi,hana.alsharqi_514@yahoo.com,Abu Dhabi,Regular,2024-03-04 00:00:00
CUST-004374,Aisha,Al-Nuaimi,aisha.alnuaimi_436@outlook.com,Sharjah,New,2024-08-31 00:00:00
CUST-004375,Yusuf,Al-Hussein,yusuf.alhussein_804@yahoo.com,Sharjah,Regular,2024-05-28 00:00:00
CUST-004376,Ahmed,Al-Mualla,ahmed.almualla_776@hotmail.com,Abu Dhabi,Premium,2024-01-07 00:00:00
CUST-004377,Aisha,Al-Mualla,aisha.almualla_823@icloud.com,Sharjah,Regular,2024-02-03 00:00:00
CUST-004378,Hana,Al-Mualla,hana.almualla_542@hotmail.com,Dubai,Regular,2024-05-29 00:00:00
CUST-004379,Reem,Al-Farsi,reem.alfarsi_540@gmail.com,Dubai,Premium,2024-05-26 00:00:00
CUST-004380,Mohammed,Al-Zaabi,mohammed.alzaabi_973@outlook.com,Sharjah,Regular,2024-01-08 00:00:00
CUST-004381,Omar,Al-Rashid,omar.alrashid_842@gmail.com,Dubai,Regular,2024-07-14 00:00:00
CUST-004382,Ali,Al-Nuaimi,ali.alnuaimi_18@outlook.com,Abu Dhabi,Regular,2024-01-22 00:00:00
CUST-004383,Ibrahim,Al-Mualla,ibrahim.almualla_35@icloud.com,Sharjah,Regular,2024-01-12 00:00:00
CUST-004384,Tariq,Al-Hussein,tariq.alhussein_950@hotmail.com,Abu Dhabi,Regular,2024-05-03 00:00:00
CUST-004385,Yusuf,Al-Balushi,yusuf.albalushi_918@icloud.com,Dubai,Regular,2024-12-01 00:00:00
CUST-004386,Hana,Al-Nuaimi,hana.alnuaimi_499@yahoo.com,Dubai,Regular,2024-09-18 00:00:00
CUST-004387,Omar,Al-Ahmad,omar.alahmad_748@yahoo.com,Dubai,Regular,2024-05-31 00:00:00
CUST-004388,Aisha,Al-Sharqi,aisha.alsharqi_652@icloud.com,Sharjah,Regular,2024-12-25 00:00:00
CUST-004389,Saeed,Al-Maktoum,saeed.almaktoum_748@gmail.com,Abu Dhabi,Regular,2024-12-29 00:00:00
CUST-004390,Hassan,Al-Balushi,hassan.albalushi_924@icloud.com,Sharjah,Regular,2024-11-19 00:00:00
CUST-004391,Khalid,Al-Nahyan,khalid.alnahyan_704@icloud.com,Abu Dhabi,Regular,2024-10-16 00:00:00
CUST-004392,Noura,Al-Nuaimi,noura.alnuaimi_845@gmail.com,Sharjah,Premium,2024-07-22 00:00:00
CUST-004393,Hana,Al-Hassan,hana.alhassan_915@gmail.com,Dubai,Regular,2024-07-13 00:00:00
CUST-004394,Aisha,Al-Hassan,aisha.alhassan_56@gmail.com,Abu Dhabi,Regular,2024-07-28 00:00:00
CUST-004395,Fatima,Al-Mualla,fatima.almualla_115@yahoo.com,Abu Dhabi,Premium,2024-08-13 00:00:00
CUST-004396,Dana,Al-Ahmad,dana.alahmad_789@yahoo.com,Sharjah,Regular,2024-11-23 00:00:00
CUST-004397,Ibrahim,Al-Ahmad,ibrahim.alahmad_39@icloud.com,Dubai,Regular,2024-11-11 00:00:00
CUST-004398,Omar,Al-Ahmad,omar.alahmad_668@yahoo.com,Dubai,Regular,2024-02-18 00:00:00
CUST-004399,Mohammed,Al-Sharqi,mohammed.alsharqi_961@gmail.com,Abu Dhabi,Regular,2024-08-17 00:00:00
CUST-004400,Zainab,Al-Mualla,zainab.almualla_272@outlook.com,Dubai,Regular,2024-05-25 00:00:00
CUST-004401,Dana,Al-Balushi,dana.albalushi_614@hotmail.com,Sharjah,Regular,2024-07-07 00:00:00
CUST-004402,Tariq,Al-Zaabi,tariq.alzaabi_856@yahoo.com,Sharjah,Regular,2024-05-10 00:00:00
CUST-004403,Reem,Al-Mazrouei,reem.almazrouei_22@icloud.com,Dubai,New,2024-08-15 00:00:00
CUST-004404,Maryam,Al-Mualla,maryam.almualla_320@yahoo.com,Abu Dhabi,Premium,2024-09-05 00:00:00
CUST-004405,Omar,Al-Sharqi,omar.alsharqi_866@outlook.com,Dubai,Regular,2024-03-04 00:00:00
CUST-004406,Sara,Al-Sharqi,sara.alsharqi_362@outlook.com,Abu Dhabi,Regular,2024-08-08 00:00:00
CUST-004407,Ali,Al-Nuaimi,ali.alnuaimi_962@gmail.com,Sharjah,Premium,2024-01-05 00:00:00
CUST-004408,Yusuf,Al-Sharqi,yusuf.alsharqi_892@outlook.com,Dubai,Regular,2024-07-07 00:00:00
CUST-004409,Hana,Al-Hassan,hana.alhassan_523@outlook.com,Sharjah,New,2024-12-22 00:00:00
CUST-004410,Aisha,Al-Ahmad,aisha.alahmad_401@yahoo.com,Dubai,Regular,2024-04-04 00:00:00
CUST-004411,Sara,Al-Ahmad,sara.alahmad_108@yahoo.com,Dubai,Regular,2024-05-06 00:00:00
CUST-004412,Zainab,Al-Qasimi,zainab.alqasimi_938@hotmail.com,Abu Dhabi,New,2024-06-20 00:00:00
CUST-004413,Dana,Al-Mazrouei,dana.almazrouei_650@outlook.com,Abu Dhabi,Regular,2024-12-27 00:00:00
CUST-004414,Ibrahim,Al-Hussein,ibrahim.alhussein_589@outlook.com,Abu Dhabi,Regular,2024-02-07 00:00:00
CUST-004415,Reem,Al-Mualla,reem.almualla_507@yahoo.com,Sharjah,Regular,2024-09-15 00:00:00
CUST-004416,Saeed,Al-Maktoum,saeed.almaktoum_339@yahoo.com,Abu Dhabi,New,2024-11-26 00:00:00
CUST-004417,Aisha,Al-Maktoum,aisha.almaktoum_407@gmail.com,Sharjah,Regular,2024-02-24 00:00:00
CUST-004418,Saeed,Al-Maktoum,saeed.almaktoum_310@gmail.com,Dubai,Regular,2024-04-06 00:00:00
CUST-004419,Khalid,Al-Zaabi,khalid.alzaabi_964@gmail.com,Sharjah,Regular,2024-10-03 00:00:00
CUST-004420,Aisha,Al-Nuaimi,aisha.alnuaimi_551@gmail.com,Dubai,Regular,2024-09-27 00:00:00
CUST-004421,Saeed,Al-Farsi,saeed.alfarsi_978@yahoo.com,Dubai,Regular,2024-12-08 00:00:00
CUST-004422,Tariq,Al-Ahmad,tariq.alahmad_97@outlook.com,Abu Dhabi,New,2024-06-11 00:00:00
CUST-004423,Ali,Al-Maktoum,ali.almaktoum_794@hotmail.com,Dubai,New,2024-04-30 00:00:00
CUST-004424,Yusuf,Al-Maktoum,yusuf.almaktoum_39@yahoo.com,Abu Dhabi,Regular,2024-03-14 00:00:00
CUST-004425,Reem,Al-Hassan,reem.alhassan_135@yahoo.com,Abu Dhabi,Regular,2024-12-22 00:00:00
CUST-004426,Zainab,Al-Farsi,zainab.alfarsi_812@yahoo.com,Abu Dhabi,Premium,2024-01-31 00:00:00
CUST-004427,Mohammed,Al-Nahyan,mohammed.alnahyan_492@icloud.com,Sharjah,Regular,2024-07-21 00:00:00
CUST-004428,Saeed,Al-Hassan,saeed.alhassan_578@icloud.com,Abu Dhabi,Regular,2024-08-04 00:00:00
CUST-004429,Zainab,Al-Mualla,zainab.almualla_547@yahoo.com,Abu Dhabi,Regular,2024-10-12 00:00:00
CUST-004430,Aisha,Al-Nahyan,aisha.alnahyan_454@yahoo.com,Abu Dhabi,Premium,2024-12-17 00:00:00
CUST-004431,Ali,Al-Sharqi,ali.alsharqi_593@gmail.com,Dubai,Regular,2024-03-20 00:00:00
CUST-004432,Mohammed,Al-Mualla,mohammed.almualla_757@hotmail.com,Dubai,Premium,2024-01-04 00:00:00
CUST-004433,Ibrahim,Al-Ahmad,ibrahim.alahmad_846@outlook.com,Sharjah,Regular,2024-09-30 00:00:00
CUST-004434,Saeed,Al-Qasimi,saeed.alqasimi_173@hotmail.com,Dubai,New,2024-03-30 00:00:00
CUST-004435,Sara,Al-Qasimi,sara.alqasimi_465@yahoo.com,Abu Dhabi,Premium,2024-10-30 00:00:00
CUST-004436,Layla,Al-Hassan,layla.alhassan_867@outlook.com,Abu Dhabi,Regular,2024-04-30 00:00:00
CUST-004437,Dana,Al-Hassan,dana.alhassan_319@outlook.com,Sharjah,Regular,2024-01-30 00:00:00
CUST-004438,Tariq,Al-Qasimi,tariq.alqasimi_277@hotmail.com,Dubai,New,2024-09-24 00:00:00
CUST-004439,Yusuf,Al-Mualla,yusuf.almualla_666@outlook.com,Sharjah,Regular,2024-10-03 00:00:00
CUST-004440,Mohammed,Al-Maktoum,mohammed.almaktoum_512@hotmail.com,Dubai,Premium,2024-04-06 00:00:00
CUST-004441,Fatima,Al-Nahyan,fatima.alnahyan_80@yahoo.com,Abu Dhabi,Regular,2024-01-02 00:00:00
CUST-004442,Sara,Al-Nuaimi,sara.alnuaimi_776@outlook.com,Sharjah,Regular,2024-01-10 00:00:00
CUST-004443,Ali,Al-Sharqi,ali.alsharqi_93@icloud.com,Sharjah,New,2024-04-16 00:00:00
CUST-004444,Ahmed,Al-Mazrouei,ahmed.almazrouei_171@yahoo.com,Abu Dhabi,Regular,2024-07-17 00:00:00
CUST-004445,Fatima,Al-Zaabi,fatima.alzaabi_858@yahoo.com,Dubai,Premium,2024-01-27 00:00:00
CUST-004446,Fatima,Al-Nuaimi,fatima.alnuaimi_66@hotmail.com,Dubai,Premium,2024-10-25 00:00:00
CUST-004447,Noura,Al-Balushi,noura.albalushi_343@gmail.com,Sharjah,Regular,2024-01-15 00:00:00
CUST-004448,Saeed,Al-Balushi,noatsign.com,Abu Dhabi,Regular,2024-04-29 00:00:00
CUST-004449,Aisha,Al-Zaabi,aisha.alzaabi_232@outlook.com,Sharjah,Regular,2024-08-09 00:00:00
CUST-004450,Aisha,Al-Sharqi,aisha.alsharqi_668@gmail.com,Dubai,New,2024-09-26 00:00:00
CUST-004451,Maryam,Al-Ahmad,maryam.alahmad_56@hotmail.com,Abu Dhabi,Regular,2024-03-27 00:00:00
CUST-004452,Aisha,Al-Nuaimi,aisha.alnuaimi_457@hotmail.com,Abu Dhabi,Regular,2024-10-23 00:00:00
CUST-004453,Reem,Al-Nahyan,reem.alnahyan_197@yahoo.com,Dubai,New,2024-11-15 00:00:00
CUST-004454,Reem,Al-Balushi,reem.albalushi_787@outlook.com,Dubai,Premium,2024-09-26 00:00:00
CUST-004455,Dana,Al-Hussein,dana.alhussein_865@icloud.com,Sharjah,Premium,2024-10-10 00:00:00
CUST-004456,Omar,Al-Ahmad,omar.alahmad_325@gmail.com,Dubai,Regular,2024-02-29 00:00:00
CUST-004457,Dana,Al-Sharqi,dana.alsharqi_909@outlook.com,Abu Dhabi,Premium,2024-12-10 00:00:00
CUST-004458,Noura,Al-Nahyan,noura.alnahyan_482@outlook.com,Dubai,New,2024-12-15 00:00:00
CUST-004459,Saeed,Al-Mualla,saeed.almualla_967@outlook.com,Sharjah,Regular,2024-01-03 00:00:00
CUST-004460,Ahmed,Al-Nahyan,ahmed.alnahyan_815@gmail.com,Abu Dhabi,New,2024-08-24 00:00:00
CUST-004461,Omar,Al-Nuaimi,omar.alnuaimi_38@gmail.com,Dubai,Regular,2024-09-29 00:00:00
CUST-004462,Ali,Al-Farsi,ali.alfarsi_647@gmail.com,Abu Dhabi,New,2024-06-11 00:00:00
CUST-004463,Maryam,Al-Mualla,maryam.almualla_433@outlook.com,Dubai,Regular,2024-11-28 00:00:00
CUST-004464,Khalid,Al-Sharqi,khalid.alsharqi_800@hotmail.com,Sharjah,Regular,2024-03-17 00:00:00
CUST-004465,Ali,Al-Nahyan,ali.alnahyan_287@yahoo.com,Abu Dhabi,Regular,2024-12-04 00:00:00
CUST-004466,Ali,Al-Mazrouei,ali.almazrouei_900@hotmail.com,Abu Dhabi,Regular,2024-08-11 00:00:00
CUST-004467,Dana,Al-Qasimi,dana.alqasimi_976@gmail.com,Sharjah,New,2024-05-30 00:00:00
CUST-004468,Ali,Al-Zaabi,ali.alzaabi_943@icloud.com,Abu Dhabi,Regular,2024-11-01 00:00:00
CUST-004469,Omar,Al-Farsi,omar.alfarsi_629@yahoo.com,Dubai,Regular,2024-07-19 00:00:00
CUST-004470,Ali,Al-Mazrouei,ali.almazrouei_294@hotmail.com,Abu Dhabi,Regular,2024-04-29 00:00:00
CUST-004471,Zainab,Al-Zaabi,zainab.alzaabi_595@outlook.com,Dubai,Regular,2024-11-26 00:00:00
CUST-004472,Omar,Al-Nahyan,omar.alnahyan_219@hotmail.com,Sharjah,Regular,2024-12-11 00:00:00
